id,sourceId,seasonLabel,season,seasonType,tournament,startDate,startTimeTbd,neutralSite,conferenceGame,gameType,status,gameNotes,attendance,homeTeamId,homeTeam,homeConferenceId,homeConference,homeSeed,homePoints,homePeriodPoints,homeWinner,homeTeamEloStart,homeTeamEloEnd,awayTeamId,awayTeam,awayConferenceId,awayConference,awaySeed,awayPoints,awayPeriodPoints,awayWinner,awayTeamEloStart,awayTeamEloEnd,excitement,venueId,venue,city,state
70541,400502453,20132014,2014,regular,,2014-02-16T01:15:00.000Z,False,False,True,STD,final,,4223.0,148,Louisiana,29.0,Sun Belt,,85,"[32, 53]",True,1744.0,1792.0,13,Arkansas State,29.0,Sun Belt,,67,"[32, 35]",False,1829.0,1780.0,4.0,127,Cajundome,Lafayette,LA
70543,400504033,20132014,2014,regular,,2014-02-16T01:30:00.000Z,False,False,True,STD,final,,714.0,112,Houston Christian,27.0,Southland,,99,"[41, 58]",True,1295.0,1342.0,43,Central Arkansas,27.0,Southland,,83,"[38, 45]",False,1432.0,1384.0,4.9,138,Sharp Gymnasium,Houston,TX
70542,400504656,20132014,2014,regular,,2014-02-16T01:30:00.000Z,False,False,True,STD,final,,2014.0,296,Texas Southern,25.0,SWAC,,74,"[40, 34]",True,1501.0,1480.0,103,Grambling,25.0,SWAC,,71,"[31, 40]",False,1126.0,1148.0,,218,H&PE Arena,Houston,TX
70546,400502456,20132014,2014,regular,,2014-02-16T01:30:00.000Z,False,False,True,STD,final,,2663.0,324,UT Arlington,29.0,Sun Belt,,69,"[25, 44]",True,1672.0,1669.0,297,Texas State,29.0,Sun Belt,,62,"[33, 29]",False,1590.0,1593.0,,21,College Park Center,Arlington,TX
70544,400503220,20132014,2014,regular,,2014-02-16T01:30:00.000Z,False,False,True,STD,final,,3846.0,184,Murray State,22.0,OVC,,72,"[32, 40]",True,1739.0,1729.0,77,Eastern Illinois,22.0,OVC,,60,"[27, 33]",False,1456.0,1467.0,3.6,112,CFSB Center,Murray,KY
70545,400503219,20132014,2014,regular,,2014-02-16T01:30:00.000Z,False,False,True,STD,final,,1987.0,291,Tennessee Tech,22.0,OVC,,53,"[24, 29]",False,1563.0,1488.0,181,Morehead State,22.0,OVC,,79,"[34, 45]",True,1720.0,1795.0,3.1,258,Hooper Eblen Center,Cookeville,TN
70547,400503218,20132014,2014,regular,,2014-02-16T01:45:00.000Z,False,False,True,STD,final,,2840.0,17,Austin Peay,22.0,OVC,,68,"[31, 37]",False,1489.0,1441.0,247,SIU Edwardsville,22.0,OVC,,83,"[36, 47]",True,1556.0,1604.0,5.4,637,Dave Aaron Arena,Clarksville,TN
70548,400499473,20132014,2014,regular,,2014-02-16T01:50:00.000Z,False,False,True,STD,final,,4561.0,149,Louisiana Tech,13.0,CUSA,,85,"[42, 43]",True,1966.0,1999.0,241,Rice,13.0,CUSA,,46,"[17, 29]",False,1400.0,1366.0,1.0,96,Thomas Assembly Center,Ruston,LA
70551,400499894,20132014,2014,regular,,2014-02-16T02:00:00.000Z,False,False,True,STD,final,,5591.0,192,New Mexico State,30.0,WAC,,84,"[51, 33]",True,1891.0,1908.0,50,Chicago State,30.0,WAC,,55,"[31, 24]",False,1442.0,1425.0,1.1,167,Pan American Center,Las Cruces,NM
70422,400506428,20132014,2014,regular,,2014-02-16T02:00:00.000Z,False,False,True,STD,final,,24425.0,135,Kentucky,24.0,SEC,,59,"[31, 28]",False,2035.0,2005.0,87,Florida,24.0,SEC,,69,"[28, 41]",True,2093.0,2123.0,5.7,17,Rupp Arena,Lexington,KY
70550,400500119,20132014,2014,regular,,2014-02-16T02:00:00.000Z,False,False,True,STD,final,,6314.0,176,Missouri State,19.0,MVC,,58,"[21, 37]",False,1609.0,1608.0,209,Northern Iowa,19.0,MVC,,60,"[31, 29]",True,1760.0,1762.0,5.7,328,Great Southern Bank Arena,Springfield,MO
70549,400503029,20132014,2014,regular,,2014-02-16T02:00:00.000Z,False,False,True,STD,final,,3017.0,37,Cal State Fullerton,11.0,Big West,,80,"[46, 34]",False,1472.0,1477.0,108,Hawai'i,11.0,Big West,,83,"[42, 41]",True,1767.0,1762.0,,374,Titan Gym,Fullerton,CA
70552,400499895,20132014,2014,regular,,2014-02-16T02:05:00.000Z,False,False,True,STD,final,,2012.0,332,Utah Valley,30.0,WAC,,89,"[45, 44]",True,1702.0,1694.0,117,Idaho,30.0,WAC,,88,"[53, 35]",False,1520.0,1528.0,9.9,116,UCCU Center,Orem,UT
70553,400499471,20132014,2014,regular,,2014-02-16T02:05:00.000Z,False,False,True,STD,final,,11176.0,327,UTEP,13.0,CUSA,,84,"[39, 45]",True,1822.0,1813.0,89,Florida International,13.0,CUSA,,71,"[21, 50]",False,1534.0,1543.0,2.2,166,Don Haskins Center,El Paso,TX
70554,400498182,20132014,2014,regular,,2014-02-16T02:05:00.000Z,False,False,True,STD,final,,1929.0,207,Northern Colorado,8.0,Big Sky,,83,"[36, 47]",True,1666.0,1665.0,180,Montana State,8.0,Big Sky,,73,"[35, 38]",False,1535.0,1536.0,5.4,188,Bank of Colorado Arena,Greeley,CO
70555,400508973,20132014,2014,regular,,2014-02-16T03:00:00.000Z,False,False,True,STD,final,,2759.0,225,Pacific,31.0,WCC,,55,"[23, 32]",False,1751.0,1678.0,258,San Diego,31.0,WCC,,70,"[44, 26]",True,1624.0,1696.0,2.4,182,Alex G. Spanos Center,Stockton,CA
70557,400503031,20132014,2014,regular,,2014-02-16T03:00:00.000Z,False,False,True,STD,final,,2986.0,308,UC Irvine,11.0,Big West,,70,"[36, 34]",True,1775.0,1780.0,309,UC Riverside,11.0,Big West,,52,"[29, 23]",False,1500.0,1495.0,2.1,192,Bren Events Center,Irvine,CA
70558,400499893,20132014,2014,regular,,2014-02-16T03:00:00.000Z,False,False,True,STD,final,,1149.0,36,Cal State Bakersfield,30.0,WAC,,83,"[32, 51]",True,1607.0,1657.0,262,Seattle U,30.0,WAC,,65,"[23, 42]",False,1704.0,1654.0,2.6,243,Icardo Center,Bakersfield,CA
70556,400505607,20132014,2014,regular,,2014-02-16T03:00:00.000Z,False,False,True,STD,final,,6765.0,92,Fresno State,20.0,Mountain West,,75,"[38, 37]",True,1810.0,1821.0,57,Colorado State,20.0,Mountain West,,66,"[25, 41]",False,1832.0,1821.0,2.8,289,Save Mart Center,Fresno,CA
70559,400498181,20132014,2014,regular,,2014-02-16T03:05:00.000Z,False,False,True,STD,final,,1500.0,231,Portland State,8.0,Big Sky,,65,"[29, 36]",False,1574.0,1548.0,249,Sacramento State,8.0,Big Sky,,72,"[43, 29]",True,1564.0,1590.0,3.3,640,Peter W. Stott Center,Portland,OR
70560,400503030,20132014,2014,regular,,2014-02-16T03:30:00.000Z,False,False,True,STD,final,,2422.0,145,Long Beach State,11.0,Big West,,74,"[28, 46]",True,1708.0,1714.0,35,Cal Poly,11.0,Big West,,65,"[26, 39]",False,1677.0,1671.0,,190,Walter Pyramid,Long Beach,CA
70561,400509014,20132014,2014,regular,,2014-02-16T04:00:00.000Z,False,False,True,STD,final,,2361.0,261,Santa Clara,31.0,WCC,,63,"[33, 30]",False,1658.0,1643.0,259,San Francisco,31.0,WCC,,69,"[35, 34]",True,1740.0,1755.0,5.9,352,Leavey Center,Santa Clara,CA
70570,400498869,20132014,2014,regular,,2014-02-16T17:00:00.000Z,False,False,True,STD,final,,2027.0,341,Wagner,21.0,NEC,,73,"[34, 39]",True,1527.0,1558.0,31,Bryant,21.0,NEC,,61,"[24, 37]",False,1648.0,1617.0,2.4,294,Spiro Sports Center,Staten Island,NY
70568,400510032,20132014,2014,regular,,2014-02-16T18:00:00.000Z,False,False,True,STD,final,,12707.0,170,Michigan,10.0,Big Ten,,62,"[19, 43]",False,2058.0,2000.0,355,Wisconsin,10.0,Big Ten,,75,"[34, 41]",True,1973.0,2032.0,3.5,148,Crisler Center,Ann Arbor,MI
70571,400507139,20132014,2014,regular,,2014-02-16T18:00:00.000Z,False,False,True,STD,final,,2411.0,214,Oakland,14.0,Horizon,,71,"[34, 37]",False,1655.0,1655.0,357,Wright State,14.0,Horizon,,72,"[28, 44]",True,1793.0,1794.0,5.5,45,OU Credit Union O'rena,Rochester,MI
70569,400497005,20132014,2014,regular,,2014-02-16T19:00:00.000Z,False,False,True,STD,final,,6566.0,289,Temple,5.0,American,,71,"[34, 37]",True,1587.0,1629.0,248,SMU,5.0,American,,64,"[30, 34]",False,1994.0,1952.0,5.7,31,Liacouras Center,Philadelphia,PA
70574,400508162,20132014,2014,regular,,2014-02-16T19:00:00.000Z,False,False,True,STD,final,,2466.0,320,UNC Greensboro,26.0,SoCon,,77,"[33, 38, 6]",False,1481.0,1469.0,348,Western Carolina,26.0,SoCon,,82,"[31, 40, 11]",True,1571.0,1583.0,9.4,57,First Horizon Coliseum,Greensboro,NC
70575,400502634,20132014,2014,regular,,2014-02-16T19:00:00.000Z,False,False,True,STD,final,,2241.0,178,Monmouth,16.0,MAAC,,92,"[35, 36, 11, 10]",False,1410.0,1402.0,156,Marist,16.0,MAAC,,96,"[33, 38, 11, 14]",True,1506.0,1514.0,10.8,433,OceanFirst Bank Center,West Long Branch,NJ
70576,400502633,20132014,2014,regular,,2014-02-16T19:00:00.000Z,False,False,True,STD,final,,1312.0,155,Manhattan,16.0,MAAC,,90,"[41, 49]",True,1769.0,1762.0,194,Niagara,16.0,MAAC,,72,"[30, 42]",False,1382.0,1389.0,1.9,335,Draddy Gymnasium,Riverdale,NY
70577,400502632,20132014,2014,regular,,2014-02-16T19:00:00.000Z,False,False,True,STD,final,,6428.0,264,Siena,16.0,MAAC,,88,"[32, 36, 5, 7, 8]",False,1452.0,1451.0,42,Canisius,16.0,MAAC,,92,"[27, 41, 5, 7, 12]",True,1667.0,1668.0,11.2,71,MVP Arena,Albany,NY
70573,400536715,20132014,2014,regular,,2014-02-16T19:00:00.000Z,False,False,True,STD,final,,713.0,133,Kennesaw State,3.0,ASUN,,73,"[30, 43]",False,1304.0,1300.0,143,Lipscomb,3.0,ASUN,,76,"[35, 41]",True,1435.0,1439.0,6.0,199,KSU Convocation Center,Kennesaw,GA
70572,400536774,20132014,2014,regular,,2014-02-16T19:00:00.000Z,False,False,True,STD,final,,2172.0,164,Mercer,3.0,ASUN,,89,"[52, 37]",True,1893.0,1879.0,210,Northern Kentucky,3.0,ASUN,,67,"[30, 37]",False,1347.0,1361.0,1.0,246,Hawkins Arena,Macon,GA
70578,400507056,20132014,2014,regular,,2014-02-16T20:00:00.000Z,False,False,True,STD,final,,10013.0,223,Oregon,33.0,Pac-12,,93,"[45, 48]",True,1925.0,1921.0,224,Oregon State,33.0,Pac-12,,83,"[35, 48]",False,1769.0,1772.0,4.2,191,Matthew Knight Arena,Eugene,OR
70566,400510033,20132014,2014,regular,,2014-02-16T20:00:00.000Z,False,False,True,STD,final,,14797.0,169,Michigan State,10.0,Big Ten,,51,"[25, 26]",False,2031.0,1966.0,188,Nebraska,10.0,Big Ten,,60,"[32, 28]",True,1731.0,1796.0,4.4,63,Breslin Center,East Lansing,MI
70579,400502635,20132014,2014,regular,,2014-02-16T21:00:00.000Z,False,False,True,STD,final,,2524.0,238,Quinnipiac,16.0,MAAC,,74,"[31, 43]",True,1639.0,1633.0,254,Saint Peter's,16.0,MAAC,,64,"[27, 37]",False,1455.0,1461.0,2.5,249,M&T Bank Arena,Hamden,CT
70580,400498873,20132014,2014,regular,,2014-02-16T21:00:00.000Z,False,True,True,STD,final,,2767.0,146,Long Island University,21.0,NEC,,69,"[33, 36]",True,1325.0,1331.0,364,St. Francis Brooklyn,21.0,NEC,,68,"[34, 34]",False,1508.0,1502.0,5.9,385,Barclays Center,Brooklyn,NY
70565,400504573,20132014,2014,regular,,2014-02-16T22:00:00.000Z,False,False,True,STD,final,,18797.0,61,Creighton,7.0,Big East,,101,"[50, 51]",True,2036.0,2089.0,338,Villanova,7.0,Big East,,80,"[37, 43]",False,2088.0,2035.0,2.7,210,CHI Health Center Omaha,Omaha,NE
70564,400500121,20132014,2014,regular,,2014-02-16T22:00:00.000Z,False,False,True,STD,final,,8802.0,82,Evansville,19.0,MVC,,68,"[32, 36]",False,1504.0,1499.0,352,Wichita State,19.0,MVC,,84,"[38, 46]",True,1989.0,1993.0,5.1,296,Ford Center,Evansville,IN
70581,400504034,20132014,2014,regular,,2014-02-16T22:30:00.000Z,False,False,True,STD,final,,748.0,193,New Orleans,27.0,Southland,,69,"[28, 41]",False,1540.0,1523.0,162,McNeese,27.0,Southland,,72,"[36, 36]",True,1439.0,1456.0,6.1,304,Lakefront Arena,New Orleans,LA
70583,400502859,20132014,2014,regular,,2014-02-16T23:00:00.000Z,False,False,True,STD,final,,7138.0,26,Boston College,2.0,ACC,,69,"[35, 34]",False,1649.0,1640.0,213,Notre Dame,2.0,ACC,,73,"[38, 35]",True,1747.0,1755.0,5.8,152,Conte Forum,Chestnut Hill,MA
70567,400497006,20132014,2014,regular,,2014-02-16T23:00:00.000Z,False,False,True,STD,final,,21821.0,150,Louisville,5.0,American,,102,"[43, 59]",True,2183.0,2244.0,245,Rutgers,5.0,American,,54,"[24, 30]",False,1623.0,1562.0,1.0,90,KFC Yum! Center,Louisville,KY
70582,400510034,20132014,2014,regular,,2014-02-16T23:00:00.000Z,False,False,True,STD,final,,6719.0,212,Northwestern,10.0,Big Ten,,48,"[28, 20]",False,1708.0,1699.0,173,Minnesota,10.0,Big Ten,,54,"[25, 29]",True,1866.0,1876.0,4.3,143,Welsh-Ryan Arena,Evanston,IL
70584,400504574,20132014,2014,regular,,2014-02-17T00:00:00.000Z,False,False,True,STD,final,,10340.0,279,St. John's,7.0,Big East,,82,"[46, 36]",True,1935.0,1973.0,97,Georgetown,7.0,Big East,,60,"[28, 32]",False,1833.0,1795.0,1.9,371,Madison Square Garden,New York,NY
70585,400506182,20132014,2014,regular,,2014-02-17T01:00:00.000Z,False,False,True,STD,final,,3187.0,323,USC,33.0,Pac-12,,74,"[32, 42]",False,1617.0,1605.0,56,Colorado,33.0,Pac-12,,83,"[40, 43]",True,1830.0,1843.0,4.0,187,Galen Center,Los Angeles,CA
70586,400504315,20132014,2014,regular,,2014-02-17T01:00:00.000Z,False,False,True,STD,final,,1814.0,71,Drexel,12.0,CAA,,74,"[32, 42]",True,1608.0,1605.0,110,Hofstra,12.0,CAA,,63,"[25, 38]",False,1427.0,1430.0,3.2,33,Daskalakis Athletic Center,Philadelphia,PA
70590,400504316,20132014,2014,regular,,2014-02-18T00:00:00.000Z,False,False,True,STD,final,,4003.0,301,Towson,12.0,CAA,,78,"[41, 37]",True,1690.0,1729.0,66,Delaware,12.0,CAA,,63,"[34, 29]",False,1788.0,1749.0,3.8,270,TU Arena,Towson,MD
70589,400504317,20132014,2014,regular,,2014-02-18T00:00:00.000Z,False,False,True,STD,final,,2606.0,353,William & Mary,12.0,CAA,,93,"[44, 49]",True,1594.0,1633.0,321,UNC Wilmington,12.0,CAA,,70,"[36, 34]",False,1475.0,1436.0,2.4,50,Kaplan Arena,Williamsburg,VA
70587,400537054,20132014,2014,regular,,2014-02-18T00:00:00.000Z,False,False,True,STD,final,,875.0,109,High Point,9.0,Big South,,76,"[37, 39]",True,1588.0,1612.0,47,Charleston Southern,9.0,Big South,,70,"[30, 40]",False,1857.0,1833.0,4.4,565,Millis Athletic and Convocation Center,High Point,NC
70588,400536734,20132014,2014,regular,,2014-02-18T00:00:00.000Z,False,False,True,STD,final,,630.0,268,South Carolina Upstate,3.0,ASUN,,66,"[27, 39]",True,1719.0,1709.0,283,Stetson,3.0,ASUN,,48,"[24, 24]",False,1306.0,1316.0,2.5,223,G.B. Hodge Center,Spartanburg,SC
70591,400502860,20132014,2014,regular,,2014-02-18T00:00:00.000Z,False,False,True,STD,final,,7814.0,90,Florida State,2.0,ACC,,75,"[36, 39]",False,1859.0,1843.0,200,North Carolina,2.0,ACC,,81,"[33, 48]",True,1931.0,1947.0,5.3,81,Tucker Center,Tallahassee,FL
70592,400536334,20132014,2014,regular,,2014-02-18T00:05:00.000Z,False,False,True,STD,final,,1582.0,299,The Citadel,26.0,SoCon,,76,"[28, 48]",False,1226.0,1245.0,63,Davidson,26.0,SoCon,,83,"[34, 49]",True,1802.0,1782.0,4.3,247,McAlister Field House,Charleston,SC
70593,400537375,20132014,2014,regular,,2014-02-18T00:30:00.000Z,False,False,True,STD,final,,1759.0,100,Georgia State,29.0,Sun Belt,,68,"[28, 40]",True,1874.0,1906.0,297,Texas State,29.0,Sun Belt,,41,"[14, 27]",False,1593.0,1561.0,2.0,526,Georgia State Sports Arena,Atlanta,GA
70595,400507286,20132014,2014,regular,,2014-02-18T00:30:00.000Z,False,False,True,STD,final,,1454.0,159,Maryland Eastern Shore,18.0,MEAC,,72,"[22, 50]",False,1280.0,1253.0,182,Morgan State,18.0,MEAC,,88,"[42, 46]",True,1554.0,1581.0,2.2,303,Hytche Center,Princess Anne,MD
70594,400508186,20132014,2014,regular,,2014-02-18T00:30:00.000Z,False,False,True,STD,final,,1124.0,267,South Carolina State,18.0,MEAC,,75,"[30, 34, 11]",True,1312.0,1309.0,198,North Carolina A&T,18.0,MEAC,,70,"[32, 32, 6]",False,1274.0,1277.0,,43,Smith-Hammond-Middleton Memorial Center,Orangeburg,SC
70597,400507165,20132014,2014,regular,,2014-02-18T01:15:00.000Z,False,False,True,STD,final,,1345.0,85,Florida A&M,18.0,MEAC,,68,"[30, 38]",True,1364.0,1374.0,67,Delaware State,18.0,MEAC,,63,"[24, 39]",False,1499.0,1490.0,5.2,392,Al Lawson Center,Tallahassee,FL
70596,400508193,20132014,2014,regular,,2014-02-18T01:15:00.000Z,False,False,True,STD,final,,1230.0,380,Savannah State,18.0,MEAC,,62,"[31, 31]",False,1482.0,1474.0,199,North Carolina Central,18.0,MEAC,,76,"[39, 37]",True,1885.0,1892.0,3.2,591,Tiger Arena,Savannah,GA
70598,400504657,20132014,2014,regular,,2014-02-18T01:30:00.000Z,False,False,True,STD,final,,2142.0,296,Texas Southern,25.0,SWAC,,73,"[35, 38]",False,1480.0,1470.0,126,Jackson State,25.0,SWAC,,75,"[39, 36]",True,1446.0,1455.0,,218,H&PE Arena,Houston,TX
70600,400514381,20132014,2014,regular,,2014-02-18T02:00:00.000Z,False,False,True,STD,final,,0.0,7,Alcorn State,25.0,SWAC,,57,"[30, 27]",True,1408.0,1404.0,14,Arkansas-Pine Bluff,25.0,SWAC,,54,"[19, 35]",False,1383.0,1388.0,,440,Davey L. Whitney Complex,Lorman,MS
70601,400507027,20132014,2014,regular,,2014-02-18T02:00:00.000Z,False,False,True,STD,final,,6517.0,20,Baylor,6.0,Big 12,,70,"[28, 30, 12]",True,1934.0,1935.0,218,Oklahoma State,6.0,Big 12,,64,"[33, 25, 6]",False,1920.0,1920.0,6.8,446,Ferrell Center,Waco,TX
70599,400514401,20132014,2014,regular,,2014-02-18T02:00:00.000Z,False,False,True,STD,final,,2250.0,274,Southern,25.0,SWAC,,83,"[37, 46]",True,1764.0,1732.0,175,Mississippi Valley State,25.0,SWAC,,74,"[29, 45]",False,1278.0,1310.0,,372,F.G. Clark Activity Center,Baton Rouge,LA
70602,400498183,20132014,2014,regular,,2014-02-18T02:05:00.000Z,False,False,True,STD,final,,2047.0,116,Idaho State,8.0,Big Sky,,78,"[31, 39, 8]",True,1569.0,1580.0,345,Weber State,8.0,Big Sky,,75,"[32, 38, 5]",False,1806.0,1795.0,8.6,329,ICCU Dome,Pocatello,ID
70603,400514662,20132014,2014,regular,,2014-02-18T02:30:00.000Z,False,False,True,STD,final,,1995.0,232,Prairie View A&M,25.0,SWAC,,81,"[28, 53]",False,1341.0,1324.0,103,Grambling,25.0,SWAC,,83,"[33, 50]",True,1148.0,1165.0,,56,William Nicks Building,Prairie View,TX
70615,400502861,20132014,2014,regular,,2014-02-19T00:00:00.000Z,False,False,True,STD,final,,10665.0,160,Maryland,2.0,ACC,,71,"[30, 41]",True,1847.0,1843.0,342,Wake Forest,2.0,ACC,,60,"[25, 35]",False,1660.0,1664.0,3.4,86,XFINITY Center,College Park,MD
70614,400502862,20132014,2014,regular,,2014-02-19T00:00:00.000Z,False,False,True,STD,final,,6987.0,52,Clemson,2.0,ACC,,73,"[32, 41]",True,1802.0,1830.0,185,NC State,2.0,ACC,,56,"[33, 23]",False,1750.0,1722.0,2.6,91,Littlejohn Coliseum,Clemson,SC
70613,400506160,20132014,2014,regular,,2014-02-19T00:00:00.000Z,False,False,True,STD,final,,5877.0,242,Richmond,1.0,A-10,,65,"[29, 36]",False,1793.0,1766.0,96,George Washington,1.0,A-10,,73,"[28, 45]",True,1810.0,1837.0,7.0,224,Robins Center,Richmond,VA
70612,400537194,20132014,2014,regular,,2014-02-19T00:00:00.000Z,False,False,True,STD,final,,378.0,364,St. Francis Brooklyn,21.0,NEC,,71,"[40, 31]",False,1502.0,1484.0,44,Central Connecticut,21.0,NEC,,73,"[35, 38]",True,1306.0,1323.0,7.2,671,Peter Aquilone Court,Brooklyn,NY
70611,400506429,20132014,2014,regular,,2014-02-19T00:00:00.000Z,False,False,True,STD,final,,8476.0,220,Ole Miss,24.0,SEC,,70,"[25, 45]",False,1822.0,1792.0,135,Kentucky,24.0,SEC,,84,"[42, 42]",True,2005.0,2036.0,2.9,333,C. M. Tad Smith Coliseum,Oxford,MS
70610,400498399,20132014,2014,regular,,2014-02-19T00:00:00.000Z,False,False,True,STD,final,,14384.0,125,Iowa State,6.0,Big 12,,85,"[36, 49]",True,1908.0,1925.0,295,Texas,6.0,Big 12,,76,"[27, 49]",False,2002.0,1984.0,4.9,4,Hilton Coliseum,Ames,IA
70608,400497007,20132014,2014,regular,,2014-02-19T00:00:00.000Z,False,False,True,STD,final,,21655.0,150,Louisville,5.0,American,,80,"[46, 34]",True,2244.0,2222.0,271,South Florida,5.0,American,,54,"[28, 26]",False,1521.0,1544.0,1.7,90,KFC Yum! Center,Louisville,KY
70607,400504575,20132014,2014,regular,,2014-02-19T00:00:00.000Z,False,False,True,STD,final,,12106.0,235,Providence,7.0,Big East,,79,"[33, 30, 9, 7]",False,1799.0,1801.0,338,Villanova,7.0,Big East,,82,"[33, 30, 9, 10]",True,2035.0,2033.0,9.9,82,Amica Mutual Pavilion,Providence,RI
70616,400506662,20132014,2014,regular,,2014-02-19T01:00:00.000Z,False,False,True,STD,final,,2538.0,315,UIC,14.0,Horizon,,59,"[36, 23]",False,1575.0,1568.0,69,Detroit Mercy,14.0,Horizon,,65,"[34, 31]",True,1758.0,1765.0,5.1,117,Credit Union 1 Arena,Chicago,IL
70606,400498400,20132014,2014,regular,,2014-02-19T01:00:00.000Z,False,False,True,STD,final,,12667.0,298,Texas Tech,6.0,Big 12,,63,"[29, 34]",False,1812.0,1815.0,131,Kansas,6.0,Big 12,,64,"[30, 34]",True,2093.0,2090.0,7.5,201,United Supermarkets Arena,Lubbock,TX
70618,400500122,20132014,2014,regular,,2014-02-19T01:05:00.000Z,False,False,True,STD,final,,5089.0,273,Southern Illinois,19.0,MVC,,75,"[33, 42]",True,1720.0,1723.0,29,Bradley,19.0,MVC,,64,"[35, 29]",False,1599.0,1597.0,3.7,281,Banterra Center,Carbondale,IL
70617,400500123,20132014,2014,regular,,2014-02-19T01:05:00.000Z,False,False,True,STD,final,,4682.0,119,Illinois State,19.0,MVC,,67,"[32, 35]",True,1678.0,1672.0,176,Missouri State,19.0,MVC,,63,"[26, 37]",False,1608.0,1614.0,5.4,120,CEFCU Arena,Normal,IL
70619,400504035,20132014,2014,regular,,2014-02-19T01:30:00.000Z,False,False,False,STD,final,,1106.0,1,Abilene Christian,27.0,Southland,,80,"[45, 35]",True,1570.0,1566.0,742,Arlington Baptist,,,,66,"[36, 30]",False,1312.0,1316.0,3.9,159,Moody Coliseum (Abilene),Abilene,TX
70622,400504576,20132014,2014,regular,,2014-02-19T02:00:00.000Z,False,False,True,STD,final,,7002.0,279,St. John's,7.0,Big East,,77,"[30, 47]",True,1973.0,2001.0,34,Butler,7.0,Big East,,52,"[33, 19]",False,1708.0,1681.0,,371,Madison Square Garden,New York,NY
70621,400505611,20132014,2014,regular,,2014-02-19T02:00:00.000Z,False,False,True,STD,final,,3659.0,57,Colorado State,20.0,Mountain West,,72,"[36, 36]",False,1821.0,1783.0,25,Boise State,20.0,Mountain West,,84,"[43, 41]",True,1876.0,1914.0,4.4,178,Moby Arena,Fort Collins,CO
70620,400506430,20132014,2014,regular,,2014-02-19T02:00:00.000Z,False,False,True,STD,final,,13852.0,292,Tennessee,24.0,SEC,,67,"[34, 33]",True,1977.0,1997.0,98,Georgia,24.0,SEC,,48,"[28, 20]",False,1810.0,1789.0,3.1,9,Food City Center,Knoxville,TN
70609,400502864,20132014,2014,regular,,2014-02-19T02:00:00.000Z,False,False,True,STD,final,,5316.0,340,Virginia Tech,2.0,ACC,,53,"[28, 25]",False,1555.0,1570.0,339,Virginia,2.0,ACC,,57,"[21, 36]",True,2044.0,2029.0,3.9,151,Cassell Coliseum,Blacksburg,VA
70604,400502863,20132014,2014,regular,,2014-02-19T02:00:00.000Z,False,False,True,STD,final,,8600.0,101,Georgia Tech,2.0,ACC,,51,"[27, 24]",False,1659.0,1657.0,72,Duke,2.0,ACC,,68,"[43, 25]",True,2196.0,2197.0,2.5,228,McCamish Pavilion,Atlanta,GA
70627,400510035,20132014,2014,regular,,2014-02-19T02:00:00.000Z,False,False,True,STD,scheduled,,0.0,121,Indiana,10.0,Big Ten,,0,,,,,124,Iowa,10.0,Big Ten,,0,,,,,,212,Simon Skjodt Assembly Hall,Bloomington,IN
70623,400500124,20132014,2014,regular,,2014-02-19T02:00:00.000Z,False,False,True,STD,final,,4285.0,70,Drake,19.0,MVC,,70,"[37, 33]",True,1585.0,1592.0,209,Northern Iowa,19.0,MVC,,67,"[26, 41]",False,1762.0,1755.0,3.0,95,Knapp Center,Des Moines,IA
70624,400505609,20132014,2014,regular,,2014-02-19T02:05:00.000Z,False,False,True,STD,final,,5386.0,358,Wyoming,20.0,Mountain West,,72,"[25, 47]",True,1793.0,1797.0,92,Fresno State,20.0,Mountain West,,66,"[23, 43]",False,1821.0,1817.0,4.6,177,Arena-Auditorium,Laramie,WY
70626,400499897,20132014,2014,regular,,2014-02-19T03:00:00.000Z,False,False,False,STD,final,,1067.0,117,Idaho,30.0,WAC,,96,"[46, 50]",True,1528.0,1536.0,38,Cal State Northridge,11.0,Big West,,88,"[36, 52]",False,1550.0,1542.0,,556,Cowan Spectrum,Moscow,ID
70625,400505612,20132014,2014,regular,,2014-02-19T03:00:00.000Z,False,False,True,STD,final,,5994.0,189,Nevada,20.0,Mountain West,,64,"[26, 38]",False,1696.0,1675.0,260,San José State,20.0,Mountain West,,66,"[33, 33]",True,1419.0,1441.0,6.8,186,Lawlor Events Center,Reno,NV
70605,400505610,20132014,2014,regular,,2014-02-19T04:00:00.000Z,False,False,True,STD,final,,12414.0,257,San Diego State,20.0,Mountain West,,60,"[35, 25]",True,2004.0,2001.0,329,Utah State,20.0,Mountain West,,45,"[22, 23]",False,1731.0,1734.0,1.4,238,Viejas Arena,San Diego,CA
70649,400504577,20132014,2014,regular,,2014-02-20T00:00:00.000Z,False,False,True,STD,final,,9752.0,359,Xavier,7.0,Big East,,83,"[39, 44]",True,1843.0,1848.0,65,DePaul,7.0,Big East,,64,"[27, 37]",False,1537.0,1532.0,1.3,106,Cintas Center,Cincinnati,OH
70632,400497008,20132014,2014,regular,,2014-02-20T00:00:00.000Z,False,False,True,STD,final,,5637.0,312,UCF,5.0,American,,49,"[18, 31]",False,1664.0,1595.0,51,Cincinnati,5.0,American,,77,"[40, 37]",True,1917.0,1987.0,1.3,10,Addition Financial Arena,Orlando,FL
