id,sourceId,seasonLabel,season,seasonType,tournament,startDate,startTimeTbd,neutralSite,conferenceGame,gameType,status,gameNotes,attendance,homeTeamId,homeTeam,homeConferenceId,homeConference,homeSeed,homePoints,homePeriodPoints,homeWinner,homeTeamEloStart,homeTeamEloEnd,awayTeamId,awayTeam,awayConferenceId,awayConference,awaySeed,awayPoints,awayPeriodPoints,awayWinner,awayTeamEloStart,awayTeamEloEnd,excitement,venueId,venue,city,state
9042,401601840,20232024,2024,regular,,2024-01-13T19:00:00.000Z,False,False,True,STD,final,,5963,122,Indiana State,19.0,MVC,,94,"[48, 46]",True,2053.0,2099.0,22,Belmont,19.0,MVC,,64,"[32, 32]",False,1822.0,1776.0,1.4,250,Hulman Center,Terre Haute,IN
9041,401601842,20232024,2024,regular,,2024-01-13T19:00:00.000Z,False,False,True,STD,final,,0,315,UIC,19.0,MVC,,59,"[26, 33]",False,1738.0,1698.0,29,Bradley,19.0,MVC,,77,"[39, 38]",True,1954.0,1995.0,3.0,117,Credit Union 1 Arena,Chicago,IL
9021,401597937,20232024,2024,regular,,2024-01-13T19:00:00.000Z,False,False,True,STD,final,,15437,191,New Mexico,20.0,Mountain West,,88,"[40, 48]",True,2051.0,2080.0,257,San Diego State,20.0,Mountain West,,70,"[37, 33]",False,1977.0,1948.0,4.1,169,The Pit,Albuquerque,NM
9050,401596838,20232024,2024,regular,,2024-01-13T19:00:00.000Z,False,False,True,STD,final,,5496,240,Rhode Island,1.0,A-10,,89,"[48, 41]",True,1657.0,1701.0,161,Massachusetts,1.0,A-10,,77,"[39, 38]",False,1888.0,1845.0,3.2,135,Thomas M. Ryan Center,Kingston,RI
9013,401597129,20232024,2024,regular,,2024-01-13T19:00:00.000Z,False,False,True,STD,final,,9540,293,Texas A&M,24.0,SEC,,97,"[46, 43, 8]",True,1826.0,1840.0,135,Kentucky,24.0,SEC,,92,"[45, 44, 3]",False,2012.0,1999.0,10.4,262,Reed Arena,College Station,TX
9011,401603414,20232024,2024,regular,,2024-01-13T19:00:00.000Z,False,False,True,STD,final,,16300,131,Kansas,6.0,Big 12,,78,"[38, 40]",True,1993.0,2010.0,217,Oklahoma,6.0,Big 12,,66,"[37, 29]",False,1985.0,1968.0,3.7,1,Allen Fieldhouse,Lawrence,KS
9009,401600329,20232024,2024,regular,,2024-01-13T19:15:00.000Z,False,False,True,STD,final,,14876,236,Purdue,10.0,Big Ten,,95,"[56, 39]",True,2113.0,2102.0,226,Penn State,10.0,Big Ten,,78,"[36, 42]",False,1709.0,1720.0,1.5,11,Mackey Arena,West Lafayette,IN
9059,401604124,20232024,2024,regular,,2024-01-13T19:15:00.000Z,False,False,True,STD,final,,6427,213,Notre Dame,2.0,ACC,,58,"[29, 29]",False,1676.0,1646.0,90,Florida State,2.0,ACC,,67,"[33, 34]",True,1700.0,1730.0,4.4,225,Purcell Pavilion,South Bend,IN
9060,401596835,20232024,2024,regular,,2024-01-13T19:30:00.000Z,False,False,True,STD,final,,3819,277,St. Bonaventure,1.0,A-10,,74,"[39, 35]",False,1862.0,1826.0,91,Fordham,1.0,A-10,,80,"[44, 36]",True,1700.0,1736.0,7.1,73,Reilly Center,Saint Bonaventure,NY
9022,401597304,20232024,2024,regular,,2024-01-13T20:00:00.000Z,False,False,True,STD,final,,5992,322,UNLV,20.0,Mountain West,,86,"[47, 39]",False,1915.0,1917.0,329,Utah State,20.0,Mountain West,,87,"[40, 47]",True,2130.0,2128.0,6.6,194,Thomas & Mack Center,Las Vegas,NV
9063,401574067,20232024,2024,regular,,2024-01-13T20:00:00.000Z,False,False,True,STD,final,,1009,324,UT Arlington,30.0,WAC,,80,"[34, 46]",True,1705.0,1721.0,262,Seattle U,30.0,WAC,,75,"[36, 39]",False,1930.0,1913.0,6.5,21,College Park Center,Arlington,TX
9061,401580046,20232024,2024,regular,,2024-01-13T20:00:00.000Z,False,False,True,STD,final,,198,68,Denver,28.0,Summit,,99,"[47, 52]",True,1799.0,1844.0,270,South Dakota State,28.0,Summit,,80,"[43, 37]",False,1833.0,1788.0,5.3,268,Hamilton Gymnasium,Denver,CO
9062,401580045,20232024,2024,regular,,2024-01-13T20:00:00.000Z,False,False,True,STD,final,,575,130,Kansas City,28.0,Summit,,69,"[34, 35]",False,1748.0,1684.0,201,North Dakota,28.0,Summit,,82,"[34, 48]",True,1623.0,1686.0,4.8,48,Swinney Center,Kansas City,MO
9023,401604120,20232024,2024,regular,,2024-01-13T20:00:00.000Z,False,False,True,STD,final,,8708,52,Clemson,2.0,ACC,,89,"[44, 45]",True,1947.0,1947.0,26,Boston College,2.0,ACC,,78,"[35, 43]",False,1801.0,1801.0,3.0,91,Littlejohn Coliseum,Clemson,SC
9064,401597128,20232024,2024,regular,,2024-01-13T20:30:00.000Z,False,False,True,STD,final,,11135,177,Missouri,24.0,SEC,,69,"[33, 29, 7]",False,1763.0,1761.0,266,South Carolina,24.0,SEC,,71,"[32, 30, 9]",True,1888.0,1890.0,7.0,286,Mizzou Arena,Columbia,MO
9065,401594488,20232024,2024,regular,,2024-01-13T20:30:00.000Z,False,False,True,STD,final,,1347,32,Bucknell,23.0,Patriot,,73,"[34, 39]",False,1484.0,1481.0,55,Colgate,23.0,Patriot,,84,"[37, 47]",True,1849.0,1852.0,4.6,344,Sojka Pavilion,Lewisburg,PA
9066,401581690,20232024,2024,regular,,2024-01-13T20:30:00.000Z,False,False,True,STD,final,,1305,316,UL Monroe,29.0,Sun Belt,,54,"[29, 25]",False,1459.0,1442.0,297,Texas State,29.0,Sun Belt,,67,"[33, 34]",True,1734.0,1752.0,2.9,157,Fant-Ewing Coliseum,Monroe,LA
9068,401581615,20232024,2024,regular,,2024-01-13T20:30:00.000Z,False,False,True,STD,final,,2681,13,Arkansas State,29.0,Sun Belt,,77,"[37, 40]",False,1685.0,1669.0,148,Louisiana,29.0,Sun Belt,,84,"[42, 42]",True,1795.0,1811.0,4.8,131,First National Bank Arena,Jonesboro,AR
9067,401581631,20232024,2024,regular,,2024-01-13T20:30:00.000Z,False,False,True,STD,final,,1478,54,Coastal Carolina,29.0,Sun Belt,,79,"[34, 45]",True,1616.0,1611.0,219,Old Dominion,29.0,Sun Belt,,75,"[35, 40]",False,1571.0,1576.0,5.6,64,The HTC Center,Conway,SC
9078,401588637,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,1041,208,Northern Illinois,17.0,MAC,,72,"[32, 40]",False,1619.0,1598.0,28,Bowling Green,17.0,MAC,,83,"[43, 40]",True,1806.0,1827.0,3.8,255,NIU Convocation Center,Dekalb,IL
9020,401603417,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,9137,312,UCF,6.0,Big 12,,58,"[24, 34]",False,1926.0,1926.0,18,BYU,6.0,Big 12,,63,"[26, 37]",True,2177.0,2177.0,4.7,10,Addition Financial Arena,Orlando,FL
9082,401581188,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,2164,306,UAlbany,4.0,Am. East,,95,"[45, 50]",True,1706.0,1759.0,24,Binghamton,4.0,Am. East,,75,"[35, 40]",False,1779.0,1726.0,2.9,307,Broadview Center,Albany,NY
9083,401579068,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,1063,211,Northwestern State,27.0,Southland,,97,"[38, 59]",True,1304.0,1390.0,120,Incarnate Word,27.0,Southland,,71,"[35, 36]",False,1498.0,1412.0,3.4,99,Prather Coliseum,Natchitoches,LA
9080,401581699,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,5711,158,Marshall,29.0,Sun Belt,,85,"[45, 40]",False,1736.0,1700.0,265,South Alabama,29.0,Sun Belt,,91,"[53, 38]",True,1567.0,1604.0,4.7,49,Cam Henderson Center,Huntington,WV
9081,401581497,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,7761,129,James Madison,29.0,Sun Belt,,55,"[25, 30]",False,2052.0,2038.0,9,App State,29.0,Sun Belt,,59,"[30, 29]",True,2062.0,2076.0,5.8,66,Atlantic Union Bank Center,Harrisonburg,VA
9084,401579056,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,800,195,Nicholls,27.0,Southland,,76,"[42, 27, 7]",False,1588.0,1582.0,139,Lamar,27.0,Southland,,78,"[35, 34, 9]",True,1646.0,1651.0,6.6,280,David R. Stopher Gymnasium,Thibodaux,LA
9085,401574628,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,882,23,Bethune-Cookman,25.0,SWAC,,69,"[36, 33]",False,1527.0,1474.0,103,Grambling,25.0,SWAC,,79,"[39, 40]",True,1374.0,1427.0,4.5,368,Moore Gymnasium (FL),Daytona Beach,FL
9086,401573500,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,384,38,Cal State Northridge,11.0,Big West,,76,"[34, 42]",True,1740.0,1735.0,37,Cal State Fullerton,11.0,Big West,,71,"[36, 35]",False,1665.0,1671.0,6.4,351,Premier America Credit Union Arena,Northridge,CA
9079,401587275,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,1210,291,Tennessee Tech,22.0,OVC,,70,"[37, 33]",True,1569.0,1589.0,272,Southeast Missouri State,22.0,OVC,,59,"[37, 22]",False,1624.0,1604.0,4.0,258,Hooper Eblen Center,Cookeville,TN
9076,401596836,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,2142,251,Saint Joseph's,1.0,A-10,,75,"[36, 39]",False,1933.0,1913.0,151,Loyola Chicago,1.0,A-10,,78,"[39, 39]",True,1796.0,1815.0,6.7,93,Michael J. Hagan '85 Arena,Philadelphia,PA
9075,401597124,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,10445,87,Florida,24.0,SEC,,90,"[46, 44]",True,1883.0,1917.0,12,Arkansas,24.0,SEC,,68,"[33, 35]",False,1745.0,1711.0,1.6,240,Stephen C. O'Connell Center,Gainesville,FL
9074,401597386,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,2426,8,American University,23.0,Patriot,,79,"[45, 34]",True,1632.0,1658.0,15,Army,23.0,Patriot,,60,"[30, 30]",False,1516.0,1490.0,2.5,318,Bender Arena,Washington,DC
9073,401598902,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,1289,85,Florida A&M,25.0,SWAC,,65,"[27, 38]",False,1414.0,1417.0,274,Southern,25.0,SWAC,,74,"[30, 44]",True,1803.0,1800.0,4.1,392,Al Lawson Center,Tallahassee,FL
9072,401600808,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,3763,358,Wyoming,20.0,Mountain West,,68,"[28, 40]",True,1694.0,1688.0,92,Fresno State,20.0,Mountain West,,67,"[35, 32]",False,1594.0,1599.0,7.0,177,Arena-Auditorium,Laramie,WY
9071,401602074,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,5213,74,East Carolina,5.0,American,,64,"[28, 36]",False,1697.0,1682.0,248,SMU,5.0,American,,75,"[37, 38]",True,1942.0,1957.0,3.4,55,Minges Coliseum,Greenville,NC
9070,401603416,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,14856,298,Texas Tech,6.0,Big 12,,60,"[22, 38]",True,2038.0,2032.0,132,Kansas State,6.0,Big 12,,59,"[33, 26]",False,1896.0,1902.0,5.5,201,United Supermarkets Arena,Lubbock,TX
9069,401630539,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,1200,114,Howard,18.0,MEAC,,72,"[31, 41]",True,1623.0,1632.0,159,Maryland Eastern Shore,18.0,MEAC,,61,"[29, 32]",False,1569.0,1560.0,4.0,325,Burr Gymnasium,Washington,DC
9077,401589388,20232024,2024,regular,,2024-01-13T21:00:00.000Z,False,False,True,STD,final,,510,278,St. Francis (PA),21.0,NEC,,61,"[36, 25]",False,1517.0,1503.0,44,Central Connecticut,21.0,NEC,,75,"[32, 43]",True,1857.0,1871.0,4.7,381,DeGol Arena,Loretto,PA
9087,401600663,20232024,2024,regular,,2024-01-13T21:30:00.000Z,False,False,True,STD,final,,4790,46,Charleston,12.0,CAA,,94,"[50, 44]",True,1902.0,1892.0,178,Monmouth,12.0,CAA,,83,"[36, 47]",False,1651.0,1661.0,2.2,275,TD Arena,Charleston,SC
9088,401587273,20232024,2024,regular,,2024-01-13T21:30:00.000Z,False,False,True,STD,final,,1543,325,UT Martin,22.0,OVC,,77,"[41, 36]",True,1732.0,1722.0,144,Little Rock,22.0,OVC,,72,"[40, 32]",False,1589.0,1599.0,7.0,241,Kathleen and Tom Elam Center,Martin,TN
9091,401574425,20232024,2024,regular,,2024-01-13T21:30:00.000Z,False,False,True,STD,final,,1043,43,Central Arkansas,3.0,ASUN,,59,"[32, 27]",True,1463.0,1463.0,21,Bellarmine,3.0,ASUN,,57,"[33, 24]",False,1549.0,1548.0,5.4,349,Farris Center,Conway,AR
9089,401587272,20232024,2024,regular,,2024-01-13T21:30:00.000Z,False,False,True,STD,final,,379,290,Tennessee State,22.0,OVC,,75,"[30, 45]",True,1724.0,1735.0,366,Lindenwood,22.0,OVC,,60,"[30, 30]",False,1582.0,1571.0,3.2,155,Gentry Center,Nashville,TN
9090,401587271,20232024,2024,regular,,2024-01-13T21:30:00.000Z,False,False,True,STD,final,,1338,77,Eastern Illinois,22.0,OVC,,60,"[32, 28]",False,1730.0,1723.0,349,Western Illinois,22.0,OVC,,63,"[33, 30]",True,1814.0,1821.0,5.7,230,Groniger Arena,Charleston,IL
9094,401594511,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,492,152,Loyola Maryland,23.0,Patriot,,58,"[33, 25]",False,1480.0,1479.0,27,Boston University,23.0,Patriot,,60,"[21, 39]",True,1628.0,1630.0,3.6,61,Reitz Arena,Baltimore,MD
9099,401574193,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,2082,143,Lipscomb,3.0,ASUN,,91,"[39, 52]",True,1856.0,1871.0,17,Austin Peay,3.0,ASUN,,77,"[41, 36]",False,1773.0,1759.0,4.1,305,Allen Arena,Nashville,TN
9093,401600088,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,728,141,Lehigh,23.0,Patriot,,66,"[20, 42, 4]",False,1679.0,1650.0,111,Holy Cross,23.0,Patriot,,69,"[22, 40, 7]",True,1390.0,1419.0,7.0,382,Stabler Arena,Bethlehem,PA
9097,401579043,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,792,193,New Orleans,27.0,Southland,,83,"[46, 37]",True,1573.0,1582.0,294,Texas A&M-Corpus Christi,27.0,Southland,,80,"[35, 45]",False,1773.0,1765.0,7.4,304,Lakefront Arena,New Orleans,LA
9092,401600118,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,2524,6,Alabama State,25.0,SWAC,,55,"[20, 35]",True,1528.0,1517.0,7,Alcorn State,25.0,SWAC,,53,"[29, 24]",False,1348.0,1359.0,4.5,373,Dunn-Oliver Acadome,Montgomery,AL
9096,401581646,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,3152,100,Georgia State,29.0,Sun Belt,,90,"[42, 48]",True,1871.0,1894.0,99,Georgia Southern,29.0,Sun Belt,,62,"[32, 30]",False,1496.0,1473.0,2.0,69,GSU Convocation Center,Atlanta,GA
9101,401573497,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,1317,307,UC Davis,11.0,Big West,,78,"[34, 31, 13]",True,1857.0,1844.0,36,Cal State Bakersfield,11.0,Big West,,71,"[26, 39, 6]",False,1655.0,1668.0,7.6,342,University Credit Union Center,Davis,CA
9098,401579015,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,4200,162,McNeese,27.0,Southland,,74,"[44, 30]",True,2066.0,2034.0,246,SE Louisiana,27.0,Southland,,65,"[30, 35]",False,1591.0,1622.0,2.6,260,Legacy Center,Lake Charles,LA
9016,401604121,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,9314,72,Duke,2.0,ACC,,84,"[39, 45]",True,2120.0,2087.0,101,Georgia Tech,2.0,ACC,,79,"[39, 40]",False,1617.0,1649.0,7.1,6,Cameron Indoor Stadium,Durham,NC
9100,401573592,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,4580,350,Western Kentucky,13.0,CUSA,,80,"[35, 45]",True,1763.0,1804.0,128,Jacksonville State,13.0,CUSA,,69,"[43, 26]",False,2008.0,1967.0,5.4,122,E.A. Diddle Arena,Bowling Green,KY
9095,401581713,20232024,2024,regular,,2024-01-13T22:00:00.000Z,False,False,True,STD,final,,4121,302,Troy,29.0,Sun Belt,,82,"[35, 47]",True,1864.0,1904.0,275,Southern Miss,29.0,Sun Belt,,56,"[21, 35]",False,1676.0,1636.0,1.8,65,Trojan Arena,Troy,AL
9015,401607378,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,3564,344,Washington State,33.0,Pac-12,,73,"[34, 39]",True,1862.0,1882.0,11,Arizona,33.0,Pac-12,,70,"[30, 40]",False,2244.0,2224.0,6.0,193,Beasley Coliseum,Pullman,WA
9010,401603415,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,6151,287,TCU,6.0,Big 12,,68,"[29, 39]",True,2040.0,2044.0,113,Houston,6.0,Big 12,,67,"[31, 36]",False,2264.0,2260.0,7.1,150,Schollmaier Arena,Fort Worth,TX
9019,401597123,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,9121,16,Auburn,24.0,SEC,,93,"[51, 42]",True,2169.0,2158.0,136,LSU,24.0,SEC,,78,"[34, 44]",False,1813.0,1825.0,2.6,209,Neville Arena,Auburn,AL
9025,401603418,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,11565,347,West Virginia,6.0,Big 12,,76,"[30, 46]",True,1578.0,1597.0,295,Texas,6.0,Big 12,,73,"[28, 45]",False,1944.0,1925.0,5.4,87,WVU Coliseum,Morgantown,WV
9102,401603002,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,1208,296,Texas Southern,25.0,SWAC,,67,"[34, 33]",False,1543.0,1532.0,14,Arkansas-Pine Bluff,25.0,SWAC,,70,"[27, 43]",True,1557.0,1568.0,5.8,218,H&PE Arena,Houston,TX
9103,401602075,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,3310,204,North Texas,5.0,American,,69,"[32, 37]",True,1909.0,1910.0,289,Temple,5.0,American,,51,"[22, 29]",False,1599.0,1598.0,2.2,200,The Super Pit,Denton,TX
9104,401596837,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,6275,242,Richmond,1.0,A-10,,77,"[43, 34]",True,1802.0,1804.0,95,George Mason,1.0,A-10,,70,"[32, 38]",False,1789.0,1786.0,3.5,224,Robins Center,Richmond,VA
9105,401587908,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,3714,256,Samford,26.0,SoCon,,134,"[72, 62]",True,1986.0,2017.0,334,VMI,26.0,SoCon,,96,"[54, 42]",False,1418.0,1388.0,1.7,97,Pete Hanna Center,Homewood,AL
9106,401583822,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,2507,4,Alabama A&M,25.0,SWAC,,67,"[27, 40]",False,1317.0,1308.0,126,Jackson State,25.0,SWAC,,75,"[37, 38]",True,1538.0,1547.0,4.7,245,Event Center,Huntsville,AL
9107,401573590,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,3227,171,Middle Tennessee,13.0,CUSA,,51,"[25, 26]",False,1537.0,1522.0,255,Sam Houston,13.0,CUSA,,60,"[23, 37]",True,1731.0,1745.0,5.1,20,Murphy Center,Murfreesboro,TN
9108,401573589,20232024,2024,regular,,2024-01-13T23:00:00.000Z,False,False,True,STD,final,,1021,89,Florida International,13.0,CUSA,,72,"[28, 44]",True,1812.0,1801.0,327,UTEP,13.0,CUSA,,68,"[36, 32]",False,1652.0,1663.0,4.9,353,Ocean Bank Convocation Center,Miami,FL
9109,401598024,20232024,2024,regular,,2024-01-13T23:30:00.000Z,False,False,True,STD,final,,360,232,Prairie View A&M,25.0,SWAC,,71,"[25, 46]",True,1492.0,1465.0,175,Mississippi Valley State,25.0,SWAC,,60,"[30, 30]",False,1048.0,1075.0,4.6,56,William Nicks Building,Prairie View,TX
9115,401587905,20232024,2024,regular,,2024-01-14T00:00:00.000Z,False,False,True,STD,final,,3438,49,Chattanooga,26.0,SoCon,,54,"[30, 24]",False,1890.0,1823.0,320,UNC Greensboro,26.0,SoCon,,70,"[37, 33]",True,1839.0,1906.0,3.3,355,McKenzie Arena,Chattanooga,TN
9114,401588632,20232024,2024,regular,,2024-01-14T00:00:00.000Z,False,False,True,STD,final,,4413,300,Toledo,17.0,MAC,,77,"[40, 37]",True,1742.0,1734.0,19,Ball State,17.0,MAC,,72,"[33, 39]",False,1624.0,1632.0,5.7,345,Savage Arena,Toledo,OH
9113,401589678,20232024,2024,regular,,2024-01-14T00:00:00.000Z,False,False,True,STD,final,,4200,261,Santa Clara,31.0,WCC,,49,"[18, 31]",False,1804.0,1742.0,253,Saint Mary's,31.0,WCC,,73,"[47, 26]",True,2018.0,2080.0,1.0,352,Leavey Center,Santa Clara,CA
9111,401601839,20232024,2024,regular,,2024-01-14T00:00:00.000Z,False,False,True,STD,final,,3978,82,Evansville,19.0,MVC,,64,"[35, 29]",False,1637.0,1602.0,176,Missouri State,19.0,MVC,,74,"[36, 38]",True,1651.0,1686.0,4.5,296,Ford Center,Evansville,IN
9110,401604125,20232024,2024,regular,,2024-01-14T00:00:00.000Z,False,False,True,STD,final,,8925,340,Virginia Tech,2.0,ACC,,71,"[30, 41]",False,1826.0,1816.0,168,Miami,2.0,ACC,,75,"[29, 46]",True,1901.0,1911.0,6.8,151,Cassell Coliseum,Blacksburg,VA
9117,401573402,20232024,2024,regular,,2024-01-14T00:00:00.000Z,False,False,True,STD,final,,161,231,Portland State,8.0,Big Sky,,69,"[42, 27]",True,1651.0,1671.0,345,Weber State,8.0,Big Sky,,66,"[26, 40]",False,2035.0,2015.0,2.6,261,Viking Pavilion,Portland,OR
9116,401581189,20232024,2024,regular,,2024-01-14T00:00:00.000Z,False,False,True,STD,final,,652,190,New Hampshire,4.0,Am. East,,74,"[40, 34]",False,1767.0,1709.0,31,Bryant,4.0,Am. East,,89,"[44, 45]",True,1752.0,1810.0,4.9,219,Lundholm Gymnasium,Durham,NH
9112,401600661,20232024,2024,regular,,2024-01-14T00:00:00.000Z,False,False,True,STD,final,,1770,81,Elon,12.0,CAA,,69,"[32, 37]",False,1702.0,1665.0,71,Drexel,12.0,CAA,,89,"[53, 36]",True,2005.0,2042.0,2.7,311,Schar Center,Elon,NC
9118,401573398,20232024,2024,regular,,2024-01-14T00:00:00.000Z,False,False,True,STD,final,,2256,117,Idaho,8.0,Big Sky,,58,"[27, 31]",False,1593.0,1563.0,80,Eastern Washington,8.0,Big Sky,,79,"[31, 48]",True,1976.0,2007.0,3.9,172,ICCU Arena,Moscow,ID
9119,401574070,20232024,2024,regular,,2024-01-14T00:30:00.000Z,False,False,True,STD,final,,1015,326,UT Rio Grande Valley,30.0,WAC,,76,"[33, 43]",True,1467.0,1496.0,332,Utah Valley,30.0,WAC,,68,"[28, 40]",False,1709.0,1680.0,4.1,322,UTRGV Fieldhouse,Edinburg,TX
9126,401574068,20232024,2024,regular,,2024-01-14T01:00:00.000Z,False,False,True,STD,final,,0,39,California Baptist,30.0,WAC,,68,"[32, 36]",True,1748.0,1770.0,1,Abilene Christian,30.0,WAC,,53,"[24, 29]",False,1706.0,1684.0,2.5,189,Dale E. and Sarah Ann Fowler Events Center,Riverside,CA
9127,401573401,20232024,2024,regular,,2024-01-14T01:00:00.000Z,False,False,True,STD,final,,2093,180,Montana State,8.0,Big Sky,,90,"[39, 51]",True,1618.0,1635.0,207,Northern Colorado,8.0,Big Sky,,81,"[41, 40]",False,1699.0,1682.0,5.9,330,Worthington Arena,Bozeman,MT
9125,401574069,20232024,2024,regular,,2024-01-14T01:00:00.000Z,False,False,True,STD,final,,7233,104,Grand Canyon,30.0,WAC,,74,"[36, 38]",True,1933.0,1985.0,288,Tarleton State,30.0,WAC,,48,"[29, 19]",False,1840.0,1789.0,2.6,168,Global Credit Union Arena,Phoenix,AZ
9124,401580044,20232024,2024,regular,,2024-01-14T01:00:00.000Z,False,False,True,STD,final,,4652,222,Oral Roberts,28.0,Summit,,76,"[33, 43]",False,1782.0,1763.0,280,St. Thomas-Minnesota,28.0,Summit,,87,"[46, 41]",True,1980.0,2000.0,4.1,282,Mabee Center,Tulsa,OK
9123,401580047,20232024,2024,regular,,2024-01-14T01:00:00.000Z,False,False,True,STD,final,,1047,221,Omaha,28.0,Summit,,96,"[41, 41, 14]",True,1766.0,1770.0,202,North Dakota State,28.0,Summit,,92,"[39, 43, 10]",False,1855.0,1851.0,8.8,113,Baxter Arena,Omaha,NE
9122,401601841,20232024,2024,regular,,2024-01-14T01:00:00.000Z,False,False,True,STD,final,,6013,273,Southern Illinois,19.0,MVC,,58,"[25, 33]",False,1929.0,1856.0,70,Drake,19.0,MVC,,76,"[36, 40]",True,1891.0,1965.0,2.7,281,Banterra Center,Carbondale,IL
9121,401602076,20232024,2024,regular,,2024-01-14T01:00:00.000Z,False,False,True,STD,final,,1202,328,UTSA,5.0,American,,58,"[27, 31]",False,1638.0,1630.0,48,Charlotte,5.0,American,,66,"[32, 34]",True,1870.0,1878.0,3.7,137,UTSA Convocation Center,San Antonio,TX
9017,401603412,20232024,2024,regular,,2024-01-14T01:00:00.000Z,False,False,True,STD,final,,7500,20,Baylor,6.0,Big 12,,62,"[27, 35]",True,2099.0,2094.0,51,Cincinnati,6.0,Big 12,,59,"[27, 32]",False,2050.0,2055.0,5.2,332,Foster Pavilion,Waco,TX
9120,401607379,20232024,2024,regular,,2024-01-14T01:00:00.000Z,False,False,True,STD,final,,6748,223,Oregon,33.0,Pac-12,,80,"[39, 41]",True,1864.0,1855.0,40,California,33.0,Pac-12,,73,"[43, 30]",False,1711.0,1720.0,5.3,191,Matthew Knight Arena,Eugene,OR
9129,401574439,20232024,2024,regular,,2024-01-14T01:15:00.000Z,False,False,True,STD,final,,1738,197,North Alabama,3.0,ASUN,,72,"[33, 39]",False,1664.0,1648.0,78,Eastern Kentucky,3.0,ASUN,,81,"[45, 36]",True,1837.0,1853.0,3.7,242,Flowers Hall,Florence,AL
9128,401603413,20232024,2024,regular,,2024-01-14T01:15:00.000Z,False,False,True,STD,final,,14267,125,Iowa State,6.0,Big 12,,66,"[37, 29]",True,2169.0,2182.0,218,Oklahoma State,6.0,Big 12,,42,"[26, 16]",False,1813.0,1800.0,1.9,4,Hilton Coliseum,Ames,IA
9130,401597127,20232024,2024,regular,,2024-01-14T01:30:00.000Z,False,False,True,STD,final,,9142,174,Mississippi State,24.0,SEC,,74,"[38, 36]",False,1981.0,1972.0,5,Alabama,24.0,SEC,,82,"[40, 42]",True,2206.0,2214.0,6.2,109,Humphrey Coliseum,Starkville,MS
9131,401574071,20232024,2024,regular,,2024-01-14T01:30:00.000Z,False,False,True,STD,final,,1809,276,Southern Utah,30.0,WAC,,82,"[43, 39]",False,1564.0,1571.0,282,Stephen F. Austin,30.0,WAC,,84,"[43, 41]",True,1917.0,1910.0,7.3,158,America First Events Center,Cedar City,UT
